ID,NAME,Host_ID,Host_identity_verified,Host_name,Neighbourhood_group,Neighbourhood,Latitude,Longditude,Country,Country_Code,instant_bookable,Cancellation_policy,Room_Type,Construction_year,Price,Service_fee,Minimum_nights,Number_of_reviews,Last_review,Reviews_per_month,Review_rate_number,Calculated_host_listings_count,Availability_365,House_rules,License
3568979,Big Private 4 bedrooms 1 bathroom Near Subway!,85709060490,verified,Dee,Brooklyn,Crown Heights,40.67658,-73.93122,United States,US,FALSE,moderate,Entire home/apt,2014,115,23,1,32,5/25/2019,0.52,3,2,97,,
6650260,Bright room in quiet Brooklyn home,21799359778,unconfirmed,Miles,Brooklyn,Kensington,40.64493,-73.97801,United States,US,FALSE,strict,Private room,2009,115,23,5,1,8/31/2015,0.02,2,1,246,"We expect guests to treat our home as if it were their own. Be neat and clean, considerate, and respectful of both our home and our neighbors. There is NO smoking in the home, NO pets, NO drugs!!!",
1407277,REAL 2BR-HEART OF SOHO-LITTLE ITALY,57658096355,verified,Andrews,Manhattan,Little Italy,40.71905,-73.99677,United States,US,TRUE,moderate,Entire home/apt,2008,115,23,28,89,6/30/2018,0.99,5,1,26,,
4415102,"Lovely - Spacious, Garden + Garden View",40687299632,verified,Sara,Manhattan,Lower East Side,40.71452,-73.9871,United States,US,TRUE,flexible,Private room,2022,115,23,3,66,6/15/2019,1.27,3,2,157,,
7009808,Great 1bdrm in lower UES near Park,20718127361,verified,Anthony,Manhattan,Upper East Side,40.76436,-73.96471,United States,US,TRUE,flexible,Entire home/apt,2008,115,23,4,7,9/17/2016,0.16,2,1,134,,
4263220,Cute ethnic cosy private studio!,17428579735,unconfirmed,Mona,Brooklyn,Clinton Hill,40.68147,-73.96488,United States,US,FALSE,flexible,Entire home/apt,2008,116,23,2,88,6/22/2019,1.53,1,2,189,,
6836938,Luxury Highline living West Chelsea Hudson Yards,59177724248,unconfirmed,Jennifer,Manhattan,Chelsea,40.75165,-74.00074,United States,US,FALSE,flexible,Entire home/apt,2003,116,23,29,9,12/30/2018,0.24,1,1,64,,
3174637,Cozy Entire Apt1Bd APT inGREAT Loc,98475127825,verified,Carlos,Manhattan,East Harlem,40.79926,-73.94499,United States,US,TRUE,moderate,Entire home/apt,2012,116,23,3,2,4/15/2018,0.13,4,1,136,"This is a family place no large parties,i.e. over 10 people.  No smoking inside except vaporizer. Treat our home as you would want someone to treat yours . Be mindful of neighbors.  If a dish or something breaks don't worry we can resolve anything. The plumbing is old so it's  helpful to use the hair strainer in-place at the  drain of the bath tub and of course nothing down the toilet except waste and toilet paper .  We have an emergency number for a plumber if something unforeseen occurs. Kitchen we have a garbage disposal but we do our best to throw all the waste in the garbage can and use the disposal just for little bits .  The switch for the disposal is located to the left of the sink on the wall. Its the one on the right the other switch is for the upper cabinet lights. very important, no grease or oil down the drain ..save it up in a container and throw the container away in the garbage. Trash/garbage day is Friday in the a.m. it needs to be out on the sidewalk in front of the g",
2465483,Sunny & large W. Harlem private 1 bedroom.,59229929383,unconfirmed,Lucy,Manhattan,Harlem,40.82036,-73.95589,United States,US,TRUE,strict,Private room,2007,116,23,5,3,12/31/2018,0.16,5,1,114,"No smoking and please be respectful of our downstairs neighbors when it comes to late night fun!  If you plan to have a party or event, please let us know in advance of booking!",
2865349,Sunny Duplex on Prospect Park,8175551616,unconfirmed,Paul,Brooklyn,Windsor Terrace,40.65391,-73.97401,United States,US,FALSE,strict,Entire home/apt,2007,117,23,4,20,12/31/2018,0.3,2,1,69,#NAME?,
7785237,Modern Flat in the Heart of Chelsea,41800839942,unconfirmed,Netanya,Manhattan,Chelsea,40.74603,-74.00147,United States,US,TRUE,strict,Entire home/apt,2006,117,23,4,2,9/14/2016,0.05,1,1,359,- - Please be courteous and quiet when coming in and out - Do not talk to neighbors - No smoking inside - No parties allowed - Clean up after yourself - Respect the property - Shoes off please  - No loud music or TV after 1:00 AM,
1425502,Charming furnished Studio-Loft,80951994322,unconfirmed,Cameron,Manhattan,Upper East Side,40.77368,-73.95198,United States,US,TRUE,moderate,Entire home/apt,2003,117,23,15,1,8/31/2014,0.02,1,1,180,Please treat the home like it was your own.  No smoking or pets allowed.,
8340851,1 Bedroom in UWS Manhattan,67233890044,unconfirmed,Mido,Manhattan,Upper West Side,40.78239,-73.97581,United States,US,TRUE,moderate,Entire home/apt,2010,117,23,2,10,4/18/2017,0.25,2,1,33,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",
5883116,West Village on the Hudson River,34488818376,verified,Jillian,Manhattan,West Village,40.73212,-74.01051,United States,US,FALSE,strict,Entire home/apt,2007,117,23,1,1,8/25/2015,0.02,5,1,328,,
1144934,Small tidy bedroom in duplex,40815560652,unconfirmed,Brown,Brooklyn,Park Slope,40.66793,-73.98327,United States,US,FALSE,flexible,Private room,2018,966,23,14,9,8/29/2016,0.09,5,2,,"Quiet time (including TV sound turned low) at 9:30 PM, though guests, of course, can come and go before and after that. Just be respectful that this is also a house where we live and work. Also, no smoking and no pets - thanks.",
2747156,Large Sunny Room,42507787285,unconfirmed,Nancy,Brooklyn,Canarsie,40.64448,-73.89222,United States,US,TRUE,strict,Private room,2014,118,24,5,72,3/16/2018,1.11,2,5,220,We are flexible on check-in/checkout times,
5827886,Large Private Room in prime BK,66057809741,unconfirmed,Mike,Brooklyn,Fort Greene,40.68881,-73.97391,United States,US,FALSE,strict,Private room,2019,118,24,1,1,3/24/2016,0.02,2,1,33,"There is a family that lives below us with a young child. Please be respectful and avoid making excessive noise, especially after 9pm. Also, the washer should only be used for small loads.",
7218577,"Bright, cozy East Village apartment",88350276133,verified,Kacy,Manhattan,East Village,40.72895,-73.98789,United States,US,TRUE,strict,Entire home/apt,2011,118,24,1,1,5/31/2016,0.03,2,1,221,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
4176509,UPPER EAST Landmark Blding:Walk to Central Park,14573544668,unconfirmed,Elizabeth And Roberto,Manhattan,Upper East Side,40.77065,-73.95064,United States,US,FALSE,moderate,Entire home/apt,2015,118,24,30,15,2/21/2016,0.26,2,1,42,,
5557259,Ocean Hill - Beautiful 3 Bedroom,66391728420,verified,Alex & Family,Brooklyn,Bedford-Stuyvesant,40.68063,-73.91156,United States,US,FALSE,moderate,Entire home/apt,2015,119,24,1,69,6/16/2019,1.4,2,1,199,"Common sense rules. No smoking indoors. Be courteous to the neighbors.  Please respect the property, this is our home. If you intend to entertain more than 5 people at any point during your stay, please seek approval from me in advance of booking your stay. Please make sure the door is locked each time you leave the apartment. ",
7924969,"Sunny, quiet, minimalist 1 bdrm apt in Brooklyn",67249858034,unconfirmed,Amy,Brooklyn,Crown Heights,40.66426,-73.94758,United States,US,FALSE,flexible,Entire home/apt,2010,119,24,2,18,5/27/2019,0.42,4,1,111,"NO SMOKING, the building is a smoke free building. There is a separated area in front of the building for smokers. No use of flames in the apartment. Microwave only use in the kitchen  No outside guests at any time.",
3995354,"Safe, Quiet and Bright near Subways has 2 beds",86738944270,verified,Michael,Manhattan,Chelsea,40.75076,-73.99588,United States,US,TRUE,moderate,Entire home/apt,2013,120,24,30,15,1/15/2019,0.27,3,19,23,,
7955345,Two Large Rooms in Union Sq Duplex,97754909038,unconfirmed,Alex,Manhattan,Gramercy,40.73429,-73.98689,United States,US,TRUE,moderate,Private room,2011,120,24,2,1,12/13/2015,0.02,4,1,83,,
5080072,Spacious rm 15 mins from downtown!,48859894598,unconfirmed,Deena,Manhattan,Harlem,40.81574,-73.94877,United States,US,FALSE,flexible,Private room,2003,120,24,2,5,9/19/2016,0.1,1,1,40,,
6311148,Spacious Renovated Apt. in Harlem,57362632115,unconfirmed,Zack,Manhattan,Harlem,40.81355,-73.94407,United States,US,FALSE,moderate,Private room,2013,120,24,1,2,8/14/2015,0.04,2,1,425,"No shoes in the apartment, please",
2764278,280 Degree Views Of Manhattan (TS),67881594419,unconfirmed,Jonathan,Manhattan,Hell's Kitchen,40.76019,-73.99586,United States,US,FALSE,strict,Entire home/apt,2018,120,24,4,8,5/25/2016,0.12,4,1,319,"1. Only the ORIGINAL OCCUPANTS at the time of booking are allowed to stay in the property overnight and secondly no additional guest will be brought in without prior authorization. 2. CHECK IN/OUT: The standard check in and out times are 4 p.m., 12 p.m., respectively. However we're flexible and can accommodate your needs as long as it doesn't impact another renter if you have special check-in or out times. There is a keypad lock and each renter will receive their own passcode so you can come and go as you please and not worry about keys or timing. 3. Excessive NOISE & DISTURBANCES, specifically on work nights (Sunday thru Thursday) are to be kept to a minimum after 10 pm. On other nights of the week we ask that noise is kept to a controlled, restrained and respectable level do to the nature of this being a shared space. 4. SMOKING is not permitted in any of the inside premises, this includes the guest room, condo unit and building. You may smoke outside in the street or on the outdoor ",
3290067,Private room in shared 2BR,14578528036,unconfirmed,Micky,Manhattan,Washington Heights,40.83677,-73.94314,United States,US,TRUE,moderate,Private room,2007,120,24,3,1,4/22/2014,0.02,1,1,339,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
2260028,"Private bedroom in Manhattan, NYC ",22896011015,unconfirmed,Elisa,Manhattan,East Harlem,40.78859,-73.94715,United States,US,FALSE,flexible,Private room,2017,121,24,2,152,5/31/2019,2.03,3,4,68,,
4702851,Perfect private studio in NYC,2159369263,verified,Kaori,Manhattan,East Harlem,40.7945,-73.94298,United States,US,TRUE,moderate,Entire home/apt,2003,121,24,5,2,9/26/2015,0.04,5,1,77,,
2288195,West Harlem Clean Park 1 Bedroom,47312935216,unconfirmed,Marianna,Manhattan,Harlem,40.82101,-73.94582,United States,US,FALSE,moderate,Entire home/apt,2012,121,24,3,82,6/30/2019,1.09,4,1,100,This is our home so please treat it with care.  No pets and no smoking.,
5306515,1 Quiet Private Room in Heart of Soho!,22633411986,verified,Veronica,Manhattan,SoHo,40.72741,-74.00178,United States,US,FALSE,flexible,Private room,2006,121,24,5,8,12/21/2017,0.16,2,1,185,,
6457508,Charming Classic UWS 2BR & Balcony,65821114214,verified,Clayton,Manhattan,Upper West Side,40.80193,-73.97038,United States,US,TRUE,flexible,Entire home/apt,2013,121,24,2,18,5/19/2018,0.38,4,2,349,"Please be aware, check in is NO earlier than 6pm on weekdays. We can make no exceptions. Weekends are more flexible.",
4246099,"Lovely, light-filled Bushwick flat",92313901349,verified,Jessica,Brooklyn,Bushwick,40.70741,-73.92239,United States,US,TRUE,flexible,Private room,2011,122,24,3,2,6/22/2016,0.04,1,1,284,"Overall please treat the apartment as you would you own home, Keeping it as clean and tidy as you found it. Please clean up before checking out. Any major clean-up service required may be deducted from the deposit. No Loud / Large Parties . Please include the number of people who will be staying before you reserve this apartment. No extra guests other than the maximum 2 allowed who booked All smoking should be done outside, as this is a smoke free enviroment.",
5197159,"New City View 1BR Loft, Greenpoint",97276636703,unconfirmed,Vida,Brooklyn,Greenpoint,40.72573,-73.94071,United States,US,FALSE,flexible,Entire home/apt,2021,122,24,30,1,10/15/2017,0.05,2,52,209,,
2522370,Charming Brwnstn Duplex sleeps 5,49756694239,unconfirmed,Molly,Brooklyn,Park Slope,40.6747,-73.97947,United States,US,FALSE,flexible,Entire home/apt,2005,122,24,3,17,10/22/2018,0.28,1,1,352,,
7216368,"$1,400/month  Summer Rental: Spacious One Bdrm",11847863588,verified,Genéa,Brooklyn,Prospect-Lefferts Gardens,40.65949,-73.94852,United States,US,FALSE,moderate,Entire home/apt,2006,122,24,5,1,12/23/2015,0.02,3,1,114,,
5602547,Bright Private Room in Williamsburg!,61473912711,verified,Surabhi,Brooklyn,Williamsburg,40.70609,-73.95332,United States,US,TRUE,moderate,Private room,2003,122,24,1,3,6/26/2016,0.08,4,1,104,"Enjoy your stay in our home, simply be respectful of our neighbors, no smoking and no pet allowed.",
6255366,cool room in Bushwick loft,39091874756,verified,Melody,Brooklyn,Williamsburg,40.70909,-73.9256,United States,US,TRUE,strict,Private room,2012,122,24,1,1,7/22/2015,0.02,1,1,159,,
7257238,ROOM WITH VIEW IN MANHATTAN!,20594774300,verified,Sofia,Manhattan,East Harlem,40.80109,-73.93887,United States,US,FALSE,flexible,Private room,2006,122,24,1,207,2/21/2019,4.55,5,4,96,,
1335478,Great Bedroom in Downtown Manhattan,39482467591,unconfirmed,Alberta,Manhattan,Chinatown,40.71611,-73.99828,United States,US,TRUE,flexible,Private room,2007,966,24,30,59,6/24/2019,0.64,3,1,211,"Please remember that this is a residential building.  The building rules, hotel occupancy restrictions, and year-round tenants have to be respected.",
